Microsoft Windows [Version 10.0.19045.2251]
(c) Microsoft Corporation. All rights reserved.

C:\Luaan\CS331>python predict_contours.py
15 65 175 75 775 0.3854169555447882
15 65 190 75 775 0.3841118105006331
15 65 205 75 775 0.39108005754416236
15 65 220 75 775 0.3886477677678022
15 65 235 75 775 0.3860864074593395
15 65 250 75 775 0.38622725729865925
15 70 100 75 775 0.3897515473952496
15 70 115 75 775 0.3892478630150997
15 70 130 75 775 0.3876922367978312
15 70 145 75 775 0.38513032359740185
15 70 160 75 775 0.38375093125095344
15 70 175 75 775 0.3835516608660137
15 70 190 75 775 0.3853492927414841
15 70 205 75 775 0.38793958374733495
15 70 220 75 775 0.38739940104408943
15 70 235 75 775 0.38249439419900605
15 70 250 75 775 0.38595325342335934
15 75 100 75 775 0.3908038202355689
15 75 115 75 775 0.38961571464848765
15 75 130 75 775 0.3913909945823584
15 75 145 75 775 0.38523129426035885
15 75 160 75 775 0.3860962174995185
15 75 175 75 775 0.385665009310074
15 75 190 75 775 0.38487956911628124
15 75 205 75 775 0.3856735240536591
15 75 220 75 775 0.38370031208322025
15 75 235 75 775 0.3783281643933833
15 75 250 75 775 0.3805699146037885
15 80 100 75 775 0.3881596158355251
15 80 115 75 775 0.38618158244967754
15 80 130 75 775 0.3890298620352521
15 80 145 75 775 0.3868183885242553
15 80 160 75 775 0.3866519065909907
15 80 175 75 775 0.38175427840777565
15 80 190 75 775 0.38164555734420114
15 80 205 75 775 0.3820766725964309
15 80 220 75 775 0.37685719908571924
15 80 235 75 775 0.37712928572177473
15 80 250 75 775 0.37419765145944794
15 85 100 75 775 0.3858313044823726
15 85 115 75 775 0.38573237355161094
15 85 130 75 775 0.3912153378095006
15 85 145 75 775 0.38512442163748145
15 85 160 75 775 0.38464630558308116
15 85 175 75 775 0.38360391647216646
15 85 190 75 775 0.37961905522834455
15 85 205 75 775 0.38159152387864037
15 85 220 75 775 0.37698650055545824
15 85 235 75 775 0.3750859760918245
15 85 250 75 775 0.37626362748896397
15 90 100 75 775 0.3823546945873442
15 90 115 75 775 0.38399507501077423
15 90 130 75 775 0.3863590721655601
15 90 145 75 775 0.3832144303135168
15 90 160 75 775 0.3830603733970807
15 90 175 75 775 0.3789452363452084
15 90 190 75 775 0.3791885968527955
15 90 205 75 775 0.38136505090645495
15 90 220 75 775 0.37657532597302845
15 90 235 75 775 0.374658563280026
15 90 250 75 775 0.3757281298590578
15 95 100 75 775 0.38154935214162344
15 95 115 75 775 0.38839443425394277
15 95 130 75 775 0.3855201056014552
15 95 145 75 775 0.3801880117398895
15 95 160 75 775 0.3809362445736834
15 95 175 75 775 0.379052287619539
15 95 190 75 775 0.3779854072415105
15 95 205 75 775 0.37619593044389094
15 95 220 75 775 0.37464556940728677
15 95 235 75 775 0.37359860268713174
15 95 250 75 775 0.3760343918224684
15 5 100 75 800 0.4197845832383871
15 5 115 75 800 0.4210492375495235
15 5 130 75 800 0.41824140360769163
15 5 145 75 800 0.4147812617482942
15 5 160 75 800 0.41005685654930085
15 5 175 75 800 0.4039269459302393
15 5 190 75 800 0.40063803040875334
15 5 205 75 800 0.4000056124038407
15 5 220 75 800 0.3989375277185366
15 5 235 75 800 0.4070066011107486
15 5 250 75 800 0.4026636153936569
15 10 100 75 800 0.4175269702258447
15 10 115 75 800 0.417858718903324
15 10 130 75 800 0.4129296342311566
15 10 145 75 800 0.41126274858440465
15 10 160 75 800 0.40692683587161294
15 10 175 75 800 0.4028155011617882
15 10 190 75 800 0.3982444907957664
15 10 205 75 800 0.3979914778477105
15 10 220 75 800 0.39698877879266836
15 10 235 75 800 0.40524350452406055
15 10 250 75 800 0.4011160220260965
15 15 100 75 800 0.41520153348278155
15 15 115 75 800 0.4140991872724826
15 15 130 75 800 0.4111943741149517
15 15 145 75 800 0.40850359128631303
15 15 160 75 800 0.4047636808837009
15 15 175 75 800 0.40107878517882584
15 15 190 75 800 0.39675861038480087
15 15 205 75 800 0.39643004857060465
15 15 220 75 800 0.39860295563858783
15 15 235 75 800 0.4034190160298848
15 15 250 75 800 0.40222234292641995
15 20 100 75 800 0.41623982000641685
15 20 115 75 800 0.4087124355385483
15 20 130 75 800 0.4062931869161518
15 20 145 75 800 0.4006670801667809
15 20 160 75 800 0.3971770049950016
15 20 175 75 800 0.3966261335214504
15 20 190 75 800 0.3974927293662309
15 20 205 75 800 0.39220461308520843
15 20 220 75 800 0.3994121439189714
15 20 235 75 800 0.40572293758842487
15 20 250 75 800 0.4016764022620626
15 25 100 75 800 0.4136130051776751
15 25 115 75 800 0.4096604153103781
15 25 130 75 800 0.4076687309279465
15 25 145 75 800 0.4015499921102225
15 25 160 75 800 0.398600622017915
15 25 175 75 800 0.3992614577783508
15 25 190 75 800 0.39558791203777577
15 25 205 75 800 0.3932180332713683
15 25 220 75 800 0.39984060242893954
15 25 235 75 800 0.40268616094008397
15 25 250 75 800 0.3980053112556191
15 30 100 75 800 0.41335066767760764
15 30 115 75 800 0.4084449251546635
15 30 130 75 800 0.4033163344634912
15 30 145 75 800 0.39939975514980747
15 30 160 75 800 0.39644334127849384
15 30 175 75 800 0.39508703557878727
15 30 190 75 800 0.3914754545538436
15 30 205 75 800 0.3902869290253683
15 30 220 75 800 0.40195077517800637
15 30 235 75 800 0.3986901236416947
15 30 250 75 800 0.39512073326395747
15 35 100 75 800 0.41077924743730704
15 35 115 75 800 0.4070326912420568
15 35 130 75 800 0.4063742722535436
15 35 145 75 800 0.4041777086065715
15 35 160 75 800 0.40055420283785304
15 35 175 75 800 0.3970892709821787
15 35 190 75 800 0.39691048097844756
15 35 205 75 800 0.39835227964497033
15 35 220 75 800 0.3998071748738028
15 35 235 75 800 0.39873118345480824
15 35 250 75 800 0.39971917593355927
15 40 100 75 800 0.40817074638959305
15 40 115 75 800 0.40357373782445016
15 40 130 75 800 0.40251556001188643
15 40 145 75 800 0.4010233506793523
15 40 160 75 800 0.3978727845059142
15 40 175 75 800 0.3951351089845509
15 40 190 75 800 0.39524759776099067
15 40 205 75 800 0.39727349946106516
15 40 220 75 800 0.3979762212596687
15 40 235 75 800 0.39805286895435343
15 40 250 75 800 0.39514741054477126
15 45 100 75 800 0.40965293379551515
15 45 115 75 800 0.405772113644067
15 45 130 75 800 0.39777417928337117
15 45 145 75 800 0.3977602702415535
15 45 160 75 800 0.3975280898527693
15 45 175 75 800 0.391636664586561
15 45 190 75 800 0.3924233529381789
15 45 205 75 800 0.3978800536969054
15 45 220 75 800 0.3962641944092769
15 45 235 75 800 0.39722705307817985
15 45 250 75 800 0.39498282077711844
15 50 100 75 800 0.40811228389015947
15 50 115 75 800 0.40243247879765853
15 50 130 75 800 0.39462386097511615
15 50 145 75 800 0.4008912800864296
15 50 160 75 800 0.398063671967934
15 50 175 75 800 0.39504201863369465
15 50 190 75 800 0.40200850339385147
15 50 205 75 800 0.40382391633073034
15 50 220 75 800 0.39877690860523524
15 50 235 75 800 0.399982747527193
15 50 250 75 800 0.3982972183274227
15 55 100 75 800 0.4009954762620611
15 55 115 75 800 0.3964309076239745
15 55 130 75 800 0.3968317149177048
15 55 145 75 800 0.3987483908653944
15 55 160 75 800 0.3967327537801121
15 55 175 75 800 0.39309547150318686
15 55 190 75 800 0.4004348473378692
15 55 205 75 800 0.39964210881404544
15 55 220 75 800 0.3991149580551827
15 55 235 75 800 0.39701206098518593
15 55 250 75 800 0.39540332767254066
15 60 100 75 800 0.39673943659732613
15 60 115 75 800 0.39304868489879075
15 60 130 75 800 0.39403727790889287
15 60 145 75 800 0.390538577245775
15 60 160 75 800 0.39183991242750577
15 60 175 75 800 0.3934726540428585
15 60 190 75 800 0.3956351869482054
15 60 205 75 800 0.39737423648751824
15 60 220 75 800 0.3941873013191341
15 60 235 75 800 0.3920270629516
15 60 250 75 800 0.3915510864666877
15 65 100 75 800 0.39199535173433836
15 65 115 75 800 0.39422890648888625
15 65 130 75 800 0.39342611709301883
15 65 145 75 800 0.3926249828513429
15 65 160 75 800 0.39760750870504935
15 65 175 75 800 0.3963299448457498
15 65 190 75 800 0.39909168029015474
15 65 205 75 800 0.3954740714028075
15 65 220 75 800 0.3960835225659994
15 65 235 75 800 0.39057585775558695
15 65 250 75 800 0.3941113615851687
15 70 100 75 800 0.397446070514392
15 70 115 75 800 0.395026156996701
15 70 130 75 800 0.391607290561272
15 70 145 75 800 0.3888669849490516
15 70 160 75 800 0.39186902362024956
15 70 175 75 800 0.3970105410481575
15 70 190 75 800 0.3934316716557584
15 70 205 75 800 0.3933300831480879
15 70 220 75 800 0.3923861435612909
15 70 235 75 800 0.39141822343301824
15 70 250 75 800 0.38806821825479276
15 75 100 75 800 0.39735889698798177
15 75 115 75 800 0.39651210670531545
15 75 130 75 800 0.39511223813177954
15 75 145 75 800 0.39261578638379313
15 75 160 75 800 0.394407182082462
15 75 175 75 800 0.3944728147255693
15 75 190 75 800 0.3891644318342085
15 75 205 75 800 0.3906400600610761
15 75 220 75 800 0.391462924133029
15 75 235 75 800 0.3878169815087871
15 75 250 75 800 0.384575268027254
15 80 100 75 800 0.3951091267316949
15 80 115 75 800 0.3953057224114422
15 80 130 75 800 0.3997447920922494
15 80 145 75 800 0.39280450632436886
15 80 160 75 800 0.39308408463102484
15 80 175 75 800 0.38816898332953026
15 80 190 75 800 0.38989501146741457
15 80 205 75 800 0.3891237000886747
15 80 220 75 800 0.38666219982033967
15 80 235 75 800 0.38497572603184604
15 80 250 75 800 0.38156425401088806
15 85 100 75 800 0.39498568946735796
15 85 115 75 800 0.39187286891497236
15 85 130 75 800 0.39824369256241265
15 85 145 75 800 0.39343015471524895
15 85 160 75 800 0.3920877220046443
15 85 175 75 800 0.387803912175388
15 85 190 75 800 0.3878323565258891
15 85 205 75 800 0.3893819709084251
15 85 220 75 800 0.38629066073938845
15 85 235 75 800 0.38534769848379846
15 85 250 75 800 0.38170992266238135
15 90 100 75 800 0.39472462643031564
15 90 115 75 800 0.39465739556658924
15 90 130 75 800 0.3948527069431786
15 90 145 75 800 0.3906942401647746
15 90 160 75 800 0.387284228305613
15 90 175 75 800 0.38506427322230985
15 90 190 75 800 0.38493831948587576
15 90 205 75 800 0.3838107420954392
15 90 220 75 800 0.3848327361606083
15 90 235 75 800 0.3799917410240202
15 90 250 75 800 0.37913573354569385
15 95 100 75 800 0.39776968354203
15 95 115 75 800 0.3959676312424079
15 95 130 75 800 0.39195264838185956
15 95 145 75 800 0.3895459021610545
15 95 160 75 800 0.3869612831055856
15 95 175 75 800 0.3836423774962879
15 95 190 75 800 0.38255563953078386
15 95 205 75 800 0.3820391517194051
15 95 220 75 800 0.3801362356305436
15 95 235 75 800 0.375512905821089
15 95 250 75 800 0.3760343918224684
15 5 100 75 825 0.4237025018092222
15 5 115 75 825 0.42401496765475777
15 5 130 75 825 0.4231190861380781
15 5 145 75 825 0.415806682736172
15 5 160 75 825 0.4179982800924939
15 5 175 75 825 0.420141767056645
15 5 190 75 825 0.4141848873447458
15 5 205 75 825 0.4153742549842073
15 5 220 75 825 0.41987612016002035
15 5 235 75 825 0.4164654767837092
15 5 250 75 825 0.4165534773796032
15 10 100 75 825 0.42033276957609794
15 10 115 75 825 0.42081161284376006
15 10 130 75 825 0.41779493626769887
15 10 145 75 825 0.41127069637858554
15 10 160 75 825 0.4195730479039274
15 10 175 75 825 0.41824836965166706
15 10 190 75 825 0.4117886754533851
15 10 205 75 825 0.4133523199886653
15 10 220 75 825 0.41792007002669135
15 10 235 75 825 0.4146992043718137
15 10 250 75 825 0.41411365288729607
15 15 100 75 825 0.41962751712078644
15 15 115 75 825 0.41718117193442644
15 15 130 75 825 0.413838714472467
15 15 145 75 825 0.41142168633378023
15 15 160 75 825 0.41864932572284475
15 15 175 75 825 0.41779971724284165
15 15 190 75 825 0.41441170259070786
15 15 205 75 825 0.4150107493089381
15 15 220 75 825 0.416206956201365
15 15 235 75 825 0.4128575317827118
15 15 250 75 825 0.41208321768146405
15 20 100 75 825 0.42214286479504187
15 20 115 75 825 0.4165101020140207
15 20 130 75 825 0.4090647785234999
15 20 145 75 825 0.4113433803176062
15 20 160 75 825 0.4169018835800189
15 20 175 75 825 0.4164616070651244
15 20 190 75 825 0.4135319706239982
15 20 205 75 825 0.4134945419465961
15 20 220 75 825 0.41311453352365946
15 20 235 75 825 0.41354800566891103
15 20 250 75 825 0.4130862893772481
15 25 100 75 825 0.4166696179197717
15 25 115 75 825 0.41359741762842
15 25 130 75 825 0.41085661648607813
15 25 145 75 825 0.41053442315509175
15 25 160 75 825 0.4160244000821457
15 25 175 75 825 0.41483972902118543
15 25 190 75 825 0.41774492183406864
15 25 205 75 825 0.4129309206263677
15 25 220 75 825 0.4107539358480978
15 25 235 75 825 0.410507797233683
15 25 250 75 825 0.41046299875818765
15 30 100 75 825 0.41569744672976655
15 30 115 75 825 0.4098865770511542
15 30 130 75 825 0.4091993418144842
15 30 145 75 825 0.4146429252388865
15 30 160 75 825 0.41868168118602883
15 30 175 75 825 0.41368017269342233
15 30 190 75 825 0.4141539025507039
15 30 205 75 825 0.4122162416667995
15 30 220 75 825 0.41046280537255747
15 30 235 75 825 0.41180426282644206
15 30 250 75 825 0.40868955086583336
15 35 100 75 825 0.41656794700728017
15 35 115 75 825 0.4169508210212404
15 35 130 75 825 0.4128824949366034
15 35 145 75 825 0.4214916807742902
15 35 160 75 825 0.4158386922564489
15 35 175 75 825 0.4131644246805979
15 35 190 75 825 0.41156252431567647
15 35 205 75 825 0.40950781217683097
15 35 220 75 825 0.4072653546944574
15 35 235 75 825 0.4093792631964083
15 35 250 75 825 0.40707962954496074
15 40 100 75 825 0.4185788972941895
15 40 115 75 825 0.41653180335574297
15 40 130 75 825 0.41467071013911866
15 40 145 75 825 0.41596639302184973
15 40 160 75 825 0.4133905394440943
15 40 175 75 825 0.41128407034235814
15 40 190 75 825 0.4065759496335593
15 40 205 75 825 0.4079944538211647
15 40 220 75 825 0.40286208335340395
15 40 235 75 825 0.40598546683917924
15 40 250 75 825 0.40341081649026195
15 45 100 75 825 0.41713678945211974
15 45 115 75 825 0.4150937104627588
15 45 130 75 825 0.4095629094772635
15 45 145 75 825 0.41584445253034613
15 45 160 75 825 0.41330099568755346
15 45 175 75 825 0.40690454720989566
15 45 190 75 825 0.4068177738977313
15 45 205 75 825 0.4089415125753036
15 45 220 75 825 0.40773222884717497
15 45 235 75 825 0.40514428500692257
15 45 250 75 825 0.4047482136765697
15 50 100 75 825 0.4178486132021943
15 50 115 75 825 0.4140624700993107
15 50 130 75 825 0.4167472083660113
15 50 145 75 825 0.4195545769418309
15 50 160 75 825 0.4147526921867208
15 50 175 75 825 0.4117751848136816
15 50 190 75 825 0.4122617926326028
15 50 205 75 825 0.41066521941729334
15 50 220 75 825 0.40661932536307327
15 50 235 75 825 0.4048834621033094
15 50 250 75 825 0.4021593192124444
15 55 100 75 825 0.4129045455115811
15 55 115 75 825 0.40838827063398747
15 55 130 75 825 0.41875845710062204
15 55 145 75 825 0.41739890307902505
15 55 160 75 825 0.412598902501904
15 55 175 75 825 0.40978652823430073
15 55 190 75 825 0.41312662797072575
15 55 205 75 825 0.40954564022612167
15 55 220 75 825 0.40607441412914413
15 55 235 75 825 0.40194699595879674
15 55 250 75 825 0.3993213195975763
15 60 100 75 825 0.41022301342633216
15 60 115 75 825 0.4108390098679559
15 60 130 75 825 0.4132730869136093
15 60 145 75 825 0.40886624459947585
15 60 160 75 825 0.4086366246790273
15 60 175 75 825 0.41055324047569747
15 60 190 75 825 0.40688459484720385
15 60 205 75 825 0.40421696294112197
15 60 220 75 825 0.40109036005505666
15 60 235 75 825 0.3969243774550785
15 60 250 75 825 0.3954521010583715
15 65 100 75 825 0.40793737058525975
15 65 115 75 825 0.4136953001473
15 65 130 75 825 0.41172702029468633
15 65 145 75 825 0.41192066388385623
15 65 160 75 825 0.40940375988756156
15 65 175 75 825 0.4101163066993964
15 65 190 75 825 0.4049343989602344
15 65 205 75 825 0.4043409906550767
15 65 220 75 825 0.4037873543791376
15 65 235 75 825 0.39924243364237794
15 65 250 75 825 0.39592914390261846
15 70 100 75 825 0.4110010319948233
15 70 115 75 825 0.41056866747496706
15 70 130 75 825 0.4068920173951288
15 70 145 75 825 0.4041137216503665
15 70 160 75 825 0.4025022967752981
15 70 175 75 825 0.40427031094233706
15 70 190 75 825 0.4023762581563991
15 70 205 75 825 0.40026321631410927
15 70 220 75 825 0.4016090212880603
15 70 235 75 825 0.3967120635996137
15 70 250 75 825 0.39340690774122916
15 75 100 75 825 0.41141434618254663
15 75 115 75 825 0.4081189217201871
15 75 130 75 825 0.4104002458009554
15 75 145 75 825 0.40509798073851244
15 75 160 75 825 0.40215620986484446
15 75 175 75 825 0.40138170067872425
15 75 190 75 825 0.398118315018532
15 75 205 75 825 0.39900830960405637
15 75 220 75 825 0.398471095343158
15 75 235 75 825 0.3930828947746587
15 75 250 75 825 0.3880177795479912
15 80 100 75 825 0.4066679150860394
15 80 115 75 825 0.4081378637206
15 80 130 75 825 0.40451738074943416
15 80 145 75 825 0.4031701103196101
15 80 160 75 825 0.39788079942508825
15 80 175 75 825 0.3970955831991516
15 80 190 75 825 0.39483020350296877
15 80 205 75 825 0.39500350675025786
15 80 220 75 825 0.3915188557184821
15 80 235 75 825 0.38678939097238163
15 80 250 75 825 0.38156425401088806
15 85 100 75 825 0.4041323827863423
15 85 115 75 825 0.40469003608404713
15 85 130 75 825 0.4053695142009956
15 85 145 75 825 0.4011863982918164
15 85 160 75 825 0.3988966465193832
15 85 175 75 825 0.39636041098300184
15 85 190 75 825 0.39584237837501174
15 85 205 75 825 0.3924714486349996
15 85 220 75 825 0.3897141246410781
15 85 235 75 825 0.38534769848379846
15 85 250 75 825 0.38170992266238135
15 90 100 75 825 0.40434074806613235
15 90 115 75 825 0.39940721129004736
15 90 130 75 825 0.3972754873363755
15 90 145 75 825 0.3951471043250593
15 90 160 75 825 0.3992561044622657
15 90 175 75 825 0.395055917982499
15 90 190 75 825 0.39046570217069837
15 90 205 75 825 0.3872328235086497
15 90 220 75 825 0.3848327361606083
15 90 235 75 825 0.3799917410240202
15 90 250 75 825 0.38222302233217614
15 95 100 75 825 0.3995607987604543
15 95 115 75 825 0.4001852064057452
15 95 130 75 825 0.39847343938565954
15 95 145 75 825 0.39618912836454945
15 95 160 75 825 0.39421632648428556
15 95 175 75 825 0.3890788941434125
15 95 190 75 825 0.38597848899314946
15 95 205 75 825 0.3820391517194051
15 95 220 75 825 0.3801362356305436
15 95 235 75 825 0.3786028443771566
15 95 250 75 825 0.3791053979668617
15 5 100 75 850 0.43616628371243704
15 5 115 75 850 0.4370262411992098
15 5 130 75 850 0.4393241505843448
15 5 145 75 850 0.43512642253217876
15 5 160 75 850 0.4308258059420923
15 5 175 75 850 0.4237264007097012
15 5 190 75 850 0.4238673430502188
15 5 205 75 850 0.4278111596214601
15 5 220 75 850 0.42445488619954314
15 5 235 75 850 0.42413182756850537
15 5 250 75 850 0.4188739458895878
15 10 100 75 850 0.43772105896237573
15 10 115 75 850 0.4338211345678993
15 10 130 75 850 0.43463180799603063
15 10 145 75 850 0.4312229312618709
15 10 160 75 850 0.42874912905254536
15 10 175 75 850 0.42504370707505945
15 10 190 75 850 0.4245501966608412
15 10 205 75 850 0.42569152877338357
15 10 220 75 850 0.4224988360662142
15 10 235 75 850 0.42236555515660995
15 10 250 75 850 0.4173229078796157
15 15 100 75 850 0.43367965865663405
15 15 115 75 850 0.430153225491289
15 15 130 75 850 0.4307331410044755
15 15 145 75 850 0.42851424646450126
15 15 160 75 850 0.4266614108432095
15 15 175 75 850 0.42882488699245475
15 15 190 75 850 0.4253521109956012
15 15 205 75 850 0.4241535527086175
15 15 220 75 850 0.4207841861425775
15 15 235 75 850 0.42052234646919756
15 15 250 75 850 0.41529093657547334
15 20 100 75 850 0.4306154364251751
15 20 115 75 850 0.42640740918873354
15 20 130 75 850 0.4290981251730353
15 20 145 75 850 0.42462214991672587
15 20 160 75 850 0.42791111759841566
15 20 175 75 850 0.4263411990378726
15 20 190 75 850 0.42323481944614266
15 20 205 75 850 0.42241158343693713
15 20 220 75 850 0.4196895603765059
15 20 235 75 850 0.4203070842409171
15 20 250 75 850 0.4162860205600439
15 25 100 75 850 0.42961700246479034
15 25 115 75 850 0.4244209975045552
15 25 130 75 850 0.42857769032669885
15 25 145 75 850 0.4245075816740391
15 25 160 75 850 0.4248180703636948
15 25 175 75 850 0.422539038109166
15 25 190 75 850 0.419743116918554
15 25 205 75 850 0.42204939447106626
15 25 220 75 850 0.41728787669098844
15 25 235 75 850 0.4172289771997273
15 25 250 75 850 0.41365658554774215
15 30 100 75 850 0.4311061550947261
15 30 115 75 850 0.4323807835683908
15 30 130 75 850 0.42899408596935007
15 30 145 75 850 0.4256864355887286
15 30 160 75 850 0.4231313480748487
15 30 175 75 850 0.42478781665659204
15 30 190 75 850 0.4193731421820402
15 30 205 75 850 0.41789865131996456
15 30 220 75 850 0.4128455577604396
15 30 235 75 850 0.41326092868463593
15 30 250 75 850 0.4103344825332126
15 35 100 75 850 0.4391638826135454
15 35 115 75 850 0.4314743588584104
15 35 130 75 850 0.4268401182209532
15 35 145 75 850 0.4272942519601534
15 35 160 75 850 0.4270303822492436
15 35 175 75 850 0.42179771572807884
15 35 190 75 850 0.41676540450000826
15 35 205 75 850 0.4151952525519624
15 35 220 75 850 0.4107067860377927
15 35 235 75 850 0.4108143084708848
15 35 250 75 850 0.4087229380156719
15 40 100 75 850 0.4318147921451838
15 40 115 75 850 0.4263451699689259
15 40 130 75 850 0.4289586564827077
15 40 145 75 850 0.4257064307300622
15 40 160 75 850 0.42193583061239204
15 40 175 75 850 0.4164434021395933
15 40 190 75 850 0.4132401207136427
15 40 205 75 850 0.4114631419585588
15 40 220 75 850 0.4079943409029502
15 40 235 75 850 0.40912053709415536
15 40 250 75 850 0.40517788380937453
15 45 100 75 850 0.4341403005524528
15 45 115 75 850 0.43147450708692486
15 45 130 75 850 0.4278431290676765
15 45 145 75 850 0.4223456710532754
15 45 160 75 850 0.41851562702395906
15 45 175 75 850 0.4146698835466451
15 45 190 75 850 0.4094468921314477
15 45 205 75 850 0.4120398534736324
15 45 220 75 850 0.41059024869786115
15 45 235 75 850 0.4080096204677658
15 45 250 75 850 0.4047482136765697
15 50 100 75 850 0.427760667432523
15 50 115 75 850 0.42917950963222656
15 50 130 75 850 0.42481256251515226
15 50 145 75 850 0.42158860151940397
15 50 160 75 850 0.4148122543987025
15 50 175 75 850 0.41646958694115443
15 50 190 75 850 0.41493978291748346
15 50 205 75 850 0.4117392423201726
15 50 220 75 850 0.40944827197838823
15 50 235 75 850 0.4056283478461
15 50 250 75 850 0.4021593192124444
15 55 100 75 850 0.42731183822867286
15 55 115 75 850 0.42669374738023924
15 55 130 75 850 0.42122237567053145
15 55 145 75 850 0.4184878431711909
15 55 160 75 850 0.41640305843632497
15 55 175 75 850 0.4143837254065076
15 55 190 75 850 0.4132412650819369
15 55 205 75 850 0.40858442670845657
15 55 220 75 850 0.4068020947790562
15 55 235 75 850 0.40268518106656115
15 55 250 75 850 0.3993213195975763
15 60 100 75 850 0.422903393409088
15 60 115 75 850 0.4188253769954521
15 60 130 75 850 0.41530388568473064
15 60 145 75 850 0.41267966983587706
15 60 160 75 850 0.4131611099800782
15 60 175 75 850 0.4085558134403672
15 60 190 75 850 0.40592084676732676
15 60 205 75 850 0.403250027457251
15 60 220 75 850 0.40530144450879163
15 60 235 75 850 0.40316693547200205
15 60 250 75 850 0.400943001039284
15 65 100 75 850 0.4168968427449912
15 65 115 75 850 0.41572755821181623
15 65 130 75 850 0.4128106992501395
15 65 145 75 850 0.411978459582781
15 65 160 75 850 0.41187004505505087
15 65 175 75 850 0.4081169979436361
15 65 190 75 850 0.4039696524164556
15 65 205 75 850 0.40337294149993075
15 65 220 75 850 0.40725490430233274
15 65 235 75 850 0.402709983565573
15 65 250 75 850 0.3993970394479334
15 70 100 75 850 0.4162462700900614
15 70 115 75 850 0.4126034985041529
15 70 130 75 850 0.4117519640697388
15 70 145 75 850 0.40907578232771513
15 70 160 75 850 0.4035403429275451
15 70 175 75 850 0.4032999192372679
15 70 190 75 850 0.40488885416254355
15 70 205 75 850 0.40275968328799566
15 70 220 75 850 0.4016090212880603
15 70 235 75 850 0.3967120635996137
15 70 250 75 850 0.39662418884721995
15 75 100 75 850 0.4135904982562794
15 75 115 75 850 0.4101338218737969
15 75 130 75 850 0.41298989949103043
15 75 145 75 850 0.4096914980709453
15 75 160 75 850 0.4058049617977813
15 75 175 75 850 0.4065083983400373
15 75 190 75 850 0.40122614911991455
15 75 205 75 850 0.3986352297269442
15 75 220 75 850 0.398471095343158
15 75 235 75 850 0.3930828947746587
15 75 250 75 850 0.39118751841127847
15 80 100 75 850 0.408844067159772
15 80 115 75 850 0.4107393476603483
15 80 130 75 850 0.4081159850780216
15 80 145 75 850 0.40517557703940493
15 80 160 75 850 0.4049835423364802
15 80 175 75 850 0.40018483051097964
15 80 190 75 850 0.39791837554597953
15 80 205 75 850 0.39500350675025786
15 80 220 75 850 0.3915188557184821
15 80 235 75 850 0.38997283951308825
15 80 250 75 850 0.3847029636883074
15 85 100 75 850 0.4081028715926828
15 85 115 75 850 0.4072988812590935
15 85 130 75 850 0.40983648808732426
15 85 145 75 850 0.40662686841874673
15 85 160 75 850 0.4039637376342672
15 85 175 75 850 0.39978729270343205
15 85 190 75 850 0.39584237837501174
15 85 205 75 850 0.3924714486349996
15 85 220 75 850 0.3897141246410781
15 85 235 75 850 0.3885097568555341
15 85 250 75 850 0.38483745722459334
15 90 100 75 850 0.40708807823556176
15 90 115 75 850 0.403389900952335
15 90 130 75 850 0.4050527594336695
15 90 145 75 850 0.4007036922233766
15 90 160 75 850 0.3992561044622657
15 90 175 75 850 0.395055917982499
15 90 190 75 850 0.39046570217069837
15 90 205 75 850 0.3904321706668678
15 90 220 75 850 0.38800301265830417
15 90 235 75 850 0.3830691603788589
15 90 250 75 850 0.38222302233217614
15 95 100 75 850 0.40369473506969156
15 95 115 75 850 0.40391917467896277
15 95 130 75 850 0.4039327102843226
15 95 145 75 850 0.3996239593937353
15 95 160 75 850 0.39421632648428556
15 95 175 75 850 0.3890788941434125
15 95 190 75 850 0.3891847101913062
15 95 205 75 850 0.38521173236456635
15 95 220 75 850 0.38327617418661125
15 95 235 75 850 0.3786028443771566
15 95 250 75 850 0.3791053979668617
15 5 100 75 875 0.45385415101071724
15 5 115 75 875 0.4498056091130398
15 5 130 75 875 0.4460471166904534
15 5 145 75 875 0.4421408801051573
15 5 160 75 875 0.4361428849886666
15 5 175 75 875 0.4425167485499205
15 5 190 75 875 0.4375591037483992
15 5 205 75 875 0.43222924717906386
15 5 220 75 875 0.42719846507106507
15 5 235 75 875 0.4248748509900456
15 5 250 75 875 0.42048514673840093
15 10 100 75 875 0.45015508424756984
15 10 115 75 875 0.4465997637308707
15 10 130 75 875 0.44096547271485104
15 10 145 75 875 0.4396476018585888
15 10 160 75 875 0.435828650495433
15 10 175 75 875 0.4423668506142033
15 10 190 75 875 0.43505992970925206
15 10 205 75 875 0.43010934751378294
15 10 220 75 875 0.4252421461205318
15 10 235 75 875 0.4231083097609458
15 10 250 75 875 0.4189341087284288
15 15 100 75 875 0.4460914754701959
15 15 115 75 875 0.44293617243801114
15 15 130 75 875 0.4370706552424913
15 15 145 75 875 0.4369760664373712
15 15 160 75 875 0.43724922170532043
15 15 175 75 875 0.4406611009224815
15 15 190 75 875 0.43367615004638854
15 15 205 75 875 0.4285698353507065
15 15 220 75 875 0.4235274961968953
15 15 235 75 875 0.42126510107353354
15 15 250 75 875 0.4169021374242864
15 20 100 75 875 0.44719472394457066
15 20 115 75 875 0.4380003331390372
15 20 130 75 875 0.4365519677696289
